jYF7PNnYcn3fWejv0ZE1-w,Pacific Moon Chinese Cuisine,Fountain Hills,AZ,33.6089812101,-111.7187957383
4KKmloORuH47OySm9Fq6ug,Ritos Burritos,Glendale,AZ,33.5451851,-112.1690817
--Ni3oJ4VOqfOEu7Sj2Vzg,KFC,Brunswick,OH,41.2419,-81.8411
POYSSHpuYVltj20vJ_xtpA,Britannia Pub & Grill,Thornhill,ON,43.8069424,-79.4217358
59JmGrDTpBrWr50jgoCoCw,Coverstar of Arizona,Mesa,AZ,33.4329528,-111.8449346
-bDWo_x16jl91A19N3p1bg,Gymify,Mississauga,ON,43.600458613,-79.6265968749
AF2IJL3avEy9aFK2avZ5Fw,Pinnacle Sports,Medina,OH,41.13813,-81.699392
nJFat5MeRYeyDGphy80AqA,Savers,Chandler,AZ,33.3230779,-111.8429046
bRLAPT2XutDEbZCgjcEJKA,Tully's Coffee,Scottsdale,AZ,33.5747251,-111.8619471
EP40blUodH704e2TRypmRg,Atomic Solar Screens,North Las Vegas,NV,36.1966223,-115.1847718
lItgVEKYTOH7RMD7uUK8uA,AAA Carpet Cleaning,Las Vegas,NV,36.1308564,-115.1147953
0x4kuQpn4aaPE96S_Cv4fA,Anna Nails Design,Pittsburgh,PA,40.3932656,-80.0197224
6FbN5wBF3BbBfv3OJQ-fDw,Country Inn & Suites,Champaign,IL,40.1379429,-88.2529249
wAiuSH_aGIoWR5jR_Bsn0g,The Ohm Factory,Gilbert,AZ,33.2932515,-111.788994
Rmyqn_pUyFpjPhwaIkhJjw,T J Maxx,Peoria,AZ,33.6356259,-112.2235991
XmbIO3nHuG5aF_sD4vfdmw,Natural Look Salon,Las Vegas,NV,36.126305,-115.2029194
liWrNNyWcMTl7Pm9WxIUmQ,Bauer Jewelry Designs,Middleton,WI,43.1073537,-89.4973833
mKRKhFuJX4nhJykUvZO8hQ,La Fonda Mexican Foods,Tempe,AZ,33.441124,-111.927581
cA2FT7GCGUzxgh15gK4yHw,Check Maid Cleaning Services,Las Vegas,NV,36.1305376,-115.1875264
ZJdOOIubTizd1eqECkeK-Q,Gran Agave Mexican Restaurant,Homestead,PA,40.4089054911,-79.9156047584
jpzXlhsZt-wUIeTbDkicdw,US Storage Centers,Mesa,AZ,33.379394,-111.8741157
TFbjOStRAeeAXTR2Is1R2g,World Motors,Scottsdale,AZ,33.4561039,-111.9260263
HFRtk5Ec6H_MArfmFteVtQ,Firestone Complete Auto Care,Laveen,AZ,33.3919643,-112.1691024
SwPfMA4S4WeRdYzuu3RHYQ,Sardis Crossing Dry Cleaners,Charlotte,NC,35.140593,-80.7376132
uVyF4V1-bvBPLsSp_yNKRg,Ray's Appliance Service,Youngtown,AZ,33.5939281,-112.3029362
GSWaXKuu7m-AxTTQs9mfng,"Douglas A. Pulsipher, DDS",Phoenix,AZ,33.3208578,-111.9898311
sIgo9Mo9-uajsevtdtg_6Q,AZ MedSpa,Tempe,AZ,33.3778001,-111.9358757
LkOas5m0OqeSzK8ExEqoHg,Ralph's Hardware,Toronto,ON,43.6544755,-79.4231698
CRdbaW_N9c_9ZM2EiPacvQ,LICS - Leavitt's Ice Cream Shop,Calgary,AB,51.0581628,-114.137323
DFy6tWNiMt78Cwvy6dogZg,Fast Fit Body Sculpting,Las Vegas,NV,36.1168597,-115.3144557
Jqk_fA6cvH7eEJQMMlH6rA,Man Ramen & Izakaya,Toronto,ON,43.8058370708,-79.2878191173
h0Dkr9_2D4o1_kEwL4F2BA,Papa Joe's Barber Shop,Chandler,AZ,33.334281,-111.846364
LAi-TNpD06zjYZp7LQ3N6g,Martin Tire Service Center,Etna,PA,40.5035363,-79.9488632
OlhnTiTRAEbG_6nAmwwRCQ,Copper Branch,Westmount,QC,45.4772643,-73.6057336
RKY-_BLjoGYI7RZhRU4SIA,Golden Gate Restaurant,Calgary,AB,50.9698338,-114.0479422
IxAPxAC3Tb13IFg-Qjhppg,The Black Bear Pub,Toronto,ON,43.7108965,-79.3083742
1mCEVJXlJl_4Dh8E1FMrqA,To-Nino Hair Design,North York,ON,43.7625088,-79.4105316
BaTAQUSjk9z7EH-aHsaVAg,Delano at Mandalay Bay,Las Vegas,NV,36.090757,-115.176668
lBRtpBISWIJZV1mzvmvVUA,Olive Chicken,Calgary,AB,51.0444199449,-114.0928112244
zVj73JeXeQsTATD1hUVOtg,Air France - KLM Lounge,Mississauga,ON,43.6717178,-79.5965251
sKPkhNIWuX_B9caFkSZcBw,Procare Dental,Las Vegas,NV,36.1146732,-115.2916762
-kkU841nijShLAWUthghuQ,Alphagraphics,Gilbert,AZ,33.305366,-111.7586615
1hakgIsIXA_kP23N58SKbQ,McDonald's,Etobicoke,ON,43.6315529,-79.5751664
-i3Iy1cb-uCFJkM2-hxPpw,The Home Depot,Queen Creek,AZ,33.281386649,-111.6830581427
rxLP33-Pm3U2pMlqkaKkfw,Pho Hoang Vietnamese Restaurant,Calgary,AB,51.0985360209,-113.9554309845
q-GWafFE7BIu3XadIAG4JA,Costco,Boucherville,QC,45.5777388,-73.4056513
ZA4XkrEGooYbg6E2At5gRQ,iLoveKickboxing - Glendale,Glendale,AZ,33.6531325,-112.1847975
ZZGs9idRiKRHue2RyXw9uA,Marco's Pizza,Parma,OH,41.4033979,-81.689779
VJ8acpF397pADbnIFUqN_Q,Mane Studio,Toronto,ON,43.6636471,-79.3598862
I1AynUhPheBUy9kWNl_9xA,Al Phillips The Cleaner,Las Vegas,NV,36.05441,-115.28107
CAE2-2v1EyhnihjPyUisuQ,Predator Signs and Graphics,Henderson,NV,35.9607337,-114.939821
A4r4hnmJTeTlTjFlV6vnkQ,Days Inn by Wyndham Cleveland Lakewood,Cleveland,OH,41.4894755,-81.7731469
I7ThlkAzR03_x1wyVme8dw,Sono Bello,Garfield Heights,OH,41.411116,-81.611018
EYKDklUoHuZ4g4mjx9q0mA,Pizzaiolo,Toronto,ON,43.6642642,-79.3799896
89eS1nedTWO7S33KXfzgSA,Bedazzled Bridal & Formal,Gastonia,NC,35.264769,-81.148258
EiniDIo3fCiitmaDNtEHZg,Cafe Barista,Montréal,QC,45.536674,-73.6528721
Bv-8EWA_ztQeQboPEADLFQ,Justin Noda - The Mortgage Centre,Calgary,AB,51.0376363,-114.0823745
JbiXbBCoRw-d73l0RYb-sw,German Autoworks,Mesa,AZ,33.4074481,-111.8232524
A0dKHb77wJ6TgebC2ws06Q,The Shack Chagrin,Chagrin Falls,OH,41.4108184,-81.3359447
k6zmSLmYAquCpJGKNnTgSQ,The Stockyards,Toronto,ON,43.6813458,-79.426147
py98PwZXpmKERhOZ8HRqjQ,CleanMax Car Wash,Mississauga,ON,43.626042,-79.5675752
vr5YTFDkOD-oVNj4GM-Zdw,Floyd's Barber Shop,Chandler,AZ,33.2193466,-111.8191387
mPeD3z6k0JLNZIM9ow9hrg,Lion Habitat Ranch,Henderson,NV,35.970150944,-115.1557857016
Wnf3Rch9D17ULMNmYt7OKA,Benefit BrowBar at Macy's,Scottsdale,AZ,33.5035824,-111.9294274
jU8ywB44mNRLxAW4ALkofQ,Bark Busters Lake Norman,Huntersville,NC,35.4265072,-80.8282852
Ts-6RQxep0i5zM9ihE9BsQ,myPet Shop on Yonge,North York,ON,43.759307,-79.410846
v7F3FqsXvL1eeebbW8hBHg,Razor Ray's Studio,Las Vegas,NV,36.1605691,-115.3208852
cHnjg4pprBi6FQINWNm3AA,Microtel Inn & Suites by Wyndham Cornelius/Lake Norman,Cornelius,NC,35.4870356,-80.8754398
5ss_ZzMMuxW00iSFPDl05g,Hokkaido Japanese Restaurant,Calgary,AB,51.0485954,-114.0618155
9T0FzGOIbKw_znf57sEA3w,All Dolled Up Bar,East York,ON,43.6941839,-79.3425842
fi30kfHmJr6XPq4T-Yqxjg,Arrowhead Auto Care,Glendale,AZ,33.6377381,-112.1898516
sO5SnJZZjivpuIYs5Vd9Xw,Chez Lavigne,Montréal,QC,45.4756946,-73.5858654
x9J5FL7jY3s58tWRAwa7BQ,St Joseph Animal Hospital,Saint Joseph,IL,40.1191609,-88.0396137
2rrxHepFo0tpboNDe3tNgA,Airport Holiday Payless Rent-A-Car Systems,Charlotte,NC,35.1896567,-80.8749424
jWrnT-VNIsTKjHCTyj2hdw,Sushi Tei Japanese Restaurant,Markham,ON,43.842251,-79.3904441
g_5Vc87LzE40nfhFpMOrtA,Domino's Pizza,Phoenix,AZ,33.8446077701,-112.1345720038
bsWbSHN0T6cSXWpxZYsZBg,Elk & Elk Co,Mayfield Heights,OH,41.5090798,-81.4534526
9YL6FpVTp9tlOm9MCqfNfA,Au Festin de Babette,Montréal,QC,45.521231,-73.57638
uhsYRJgflAw6ZJgeSSmOgg,Confederate Park,Fort Mill,SC,35.007621,-80.944589
0XEqyl_lVaJNHRKxNcjJZg,Coffee Pub,Las Vegas,NV,36.1453562,-115.1794209
3CA0i6VVbS7Pzv_nAndi9Q,Carefree Embroidery,Scottsdale,AZ,33.612943,-111.914907
NyQey4tR7en-l24ChgYEag,Food & Liquor,Toronto,ON,43.6397535,-79.4418884
QaBbf5wzg4r6hQfOQAagww,US Airways Express,Coraopolis,PA,40.50255,-80.1244547
4k_HWGzWdQZtKaxQduAj2A,Sally Beauty Supply,Las Vegas,NV,36.2789147795,-115.2035098487
FE6Wm8vtiqDaWIx-8IjAHw,Nevada Iron Works,Las Vegas,NV,36.1304127,-115.1882279
2jqdCiacj2eLTG4J4sEkdg,Maison Du Ravioli (La Casa),Montréal,QC,45.5716288,-73.6391268
dztcNrIVDg6D-6sFOOofDA,Sunflour Baking Company,Charlotte,NC,35.2109428,-80.8571737
59ep5HzccVLlz-pHhwbSSw,Redfish,Chandler,AZ,33.3064755,-111.8869404
7w9UhH7Hz14N736FAe5_Fg,Long John Silver's,Las Vegas,NV,36.1732806338,-115.0617901983
qvQ-i1HgSloSJLkGnXsfhw,Red Devil Italian Restaurant & Pizzeria,Phoenix,AZ,33.4660126,-112.0156841
iG6__01003Xw3KBRCs3t2g,Eaton-Provident Group,Scottsdale,AZ,33.4873385,-111.9085132
9Cn1kA-37AdbrPWog-be6w,Village des Valeurs,Montréal,QC,45.497441,-73.6490453
ZVAOAuSKs25drnDk2f-dpg,Phoenix Flower Shops,Glendale,AZ,33.553456,-112.167336
x5HKdov5Yxr94XdBdEkT-Q,Cali & Co. Beauty Lounge,Phoenix,AZ,33.639741,-111.9443776
e08yI_sYr22I9KjFXz3EJg,Crêperie St-Paul,Montréal,QC,45.5071891783,-73.552844
DpTmZv1znOqppgirI-RNUA,Orbital Arts,Toronto,ON,43.6558153,-79.4023865
PqIutNyDB0bBVrT4hPPRFw,Cluck 'N Cup,Charlotte,NC,35.218158,-80.856726
B39QL55Q4bqccH5B6nu7kg,Arcane Hair Parlour,Phoenix,AZ,33.455393966,-112.0695888553
likjM68uWSF6JA7MNKcCxw,Caliber Collision,Scottsdale,AZ,33.4830043,-111.9274236
DcIMcH3nTA6J8Es0tqTJ2Q,CycleBar,Charlotte,NC,35.21202,-80.833779
-eFqcwbHCmKOh8k1gTmA0A,Café Union,Montréal,QC,45.5329942292,-73.6194924079
tW0HncQcJ4o9MoxNDJRE2w,Hofland & Tomsheck,Las Vegas,NV,36.1678182,-115.1434527
jRePPkwob0NjLtSP_ZVQag,Hawaiian Experience Spa,Chandler,AZ,33.3187747349,-111.8744415
pEk2Ly8DkFEF7B6aNtQa1Q,Winners,Toronto,ON,43.6171004215,-79.5535432175
G_Cuc3YfqS6pSuwou8lbCw,Clean Freak Car Wash,Mesa,AZ,33.4657945,-111.68502
Gt-yTV71VkEDdpQhQdpYFA,Brett Barry  - Mentalist & Magician,Phoenix,AZ,33.6743096,-111.9782195
0sX-jsw2gcFVqdzGlqU_kA,Shauna's Paw Spa,Surprise,AZ,33.6378188,-112.3158945
jwJVAG3LgzPM_JMSJ6zjrg,Ryan Arts Center,Mc Kees Rocks,PA,40.4649703,-80.0583164
C2vYzI-8W8_ud_4qRPIzpQ,Peking Express Douglas Restaurant,Calgary,AB,50.9509055,-114.0021151
y9cMrm4_ZSsbH00NATButQ,Chickenland,Mississauga,ON,43.536476,-79.6849668
wWhq9cKLCrZHcp-ezp-hPQ,Musical Instrument Museum,Phoenix,AZ,33.6675252733,-111.9784432222
k0Jv4U8y9KB0cbwjQnyhLA,TV Mounting Service Free TV Mounts,Charlotte,NC,35.162146,-80.752847
p_FL427Q4g5p8opyx3PqKQ,Arizona Cowboy College,Scottsdale,AZ,33.7606355,-111.7529282
pjG0x0xAyaq92KP8ycg4jQ,Pizza King,Berea,OH,41.366862,-81.8516277
EsYs8gYfuXZ-h-5bFVIjsw,Mike's Barber Shop,Henderson,NV,36.0323528,-114.9763929
CBKWGYlrmxfykzFjAYqrog,Wilhelm Automotive,Goodyear,AZ,33.4108894,-112.3928713
vjRi5Q4qfRvl6TETphmD8A,Sharp Vegas,Las Vegas,NV,36.1067341,-115.0406679
tY-PF5cHJAM5jeoogWd1bQ,It's Time Grill & Pub,Verona,WI,42.9887143,-89.5466119
JLeX6QHv2X3CqHL631dppg,La Cecilia,Montréal,QC,45.5379212,-73.6109626
dY6h8-HEs8EiHc2Trhu5Tg,Sol Y Luna Beauty Studio,Las Vegas,NV,36.1603269,-115.1723
6fqNwZFqjx-hb50XLCQNKA,Midas,Whitby,ON,43.8850542,-78.9210892
jdiMgev3_p-JG1Im3VtAEA,Meritage Homes,Scottsdale,AZ,33.618974,-111.8902082
MQT5su7035AUTAltUfw5ug,Whiskey Island Marina,Cleveland,OH,41.4978305,-81.7158529
TWD_XvPOqJSZlBCAU917NA,Roosters Edge,Mississauga,ON,43.6094809,-79.6963443
gcOBf3Dt78Uev1BcyLy-Pg,Bedmart,Chandler,AZ,33.2858944337,-111.8425517537
PkqN5st3zZ_Xce_5QlBtNQ,Cinnamon's,Las Vegas,NV,36.1807743109,-115.2589743538
UMa-kgzK5IVoe79kRhq9Lg,Neohome Houseware,Toronto,ON,43.6517933,-79.3970367
wXVhS-dleE2j33-u3OjWOw,Zoes Kitchen,Matthews,NC,35.1281681,-80.7010482
dKdApYVFDSNYsNOso6NYlA,White Castle,Las Vegas,NV,36.1206147,-115.1719738
LdGhpMXMQZ_uOgZdwsyaVA,Marvel Beauty Schools,Toronto,ON,43.6713722,-79.389146
1sUcw9d4mSWfKreml6CWvQ,Inner Life Eye Readings,Pittsburgh,PA,40.4349557,-79.9225816
q1mBXfEq2PKlVLiSK8Fv7A,Buy Legal Meds,Las Vegas,NV,36.1131106,-115.3060468
lH8cGkcpBIz4KX_zwLjKCA,Madison Avenue Int'l Salon & Day Spa,Phoenix,AZ,33.3066634,-111.9773074
Hdqqp7G9NgFuW3P-NGQ9Xw,Gordon Law,Las Vegas,NV,36.0678093,-115.2706933
_I14cacp3GoLdCPMwQn8-A,Nevada Title Company,Las Vegas,NV,36.1595754,-115.3152297
APVqsBAKakAUNB3PVmq52g,20/20 Image Eye Centers,Glendale,AZ,33.582839,-112.2011313
Te6UyOa7LUbAHc9aQwtliw,Meet You,Toronto,ON,43.6590606,-79.3940892
Ep7Ti_DUiHvhkD530WAbcw,Mr Greek Mediterranean Grill,Richmond Hill,ON,43.8481737,-79.3750356
TUpyKJFqL_ySZMo54pT-Sw,La Flor De Michoacan Restaurant,Las Vegas,NV,36.1956146,-115.0405289
bEyd0DDhnLGVLIS0bJlR9g,Great Clips,Cleveland,OH,41.4574962,-81.6888292
5Illcs9aBYZlaJp9BiGjng,Jimmy's Coffee,Toronto,ON,43.6452279862,-79.4002473229
dYTrq3hQuG4mFbNL-DlfHA,The Salvation Army Thrift Store,Toronto,ON,43.7025605,-79.5034197
WswyXLXsRuRkChPR_yVdeA,Ryan Zhu - TR Realty,Las Vegas,NV,36.1457003,-115.1247144
2muD3YfbRQolf6M5p3jlnA,Zagrab Quality Meats,Cleveland,OH,41.5261741,-81.6429226
SzK2HBcDTbIBKcoV_iivpw,Metro Fitness Club,Charlotte,NC,35.1744541,-80.8401575
Z91MdJJZK6V0B9RrxTKSuA,Nike Factory Store,Glendale,AZ,33.5348663961,-112.2672169176
lIQeZVImA0KqU9Ozr71xpQ,Pita Land,Toronto,ON,43.7164649,-79.33712
BgYJ1Jdejkwchp8K24Pn_g,Scooptacular,Laveen,AZ,33.3779921,-112.1709054
gTn_YaXUYEC5py8ESrX5Wg,Maki Taco,Charlotte,NC,35.2270869,-80.8431267
ufB8OBBXSuYsPgRRzuqwFA,Hullmark Medical Clinic,Toronto,ON,43.7612124,-79.4101105
AZDYEMN5lGe1_BIqWaV5vg,Mr. Pepper's Pizza,Brampton,ON,43.6832074,-79.7623173
96a54JDbOU6YKFWzur98sA,Di's Kornerstone Diner,McKeesport,PA,40.3538161,-79.8373908
_ZH5PNNwUP-3savwncjMtQ,Rent Frock Repeat,Toronto,ON,43.6481795,-79.3795061
QPxBlFmea2VPTjcjiYcNrA,O Nail Spa,Bay Village,OH,41.478173,-81.922074
VFsM0X2OqjDvxsnvwm-EQw,Grillin Hut,Mississauga,ON,43.689124,-79.67118
8RnOU6PLyOk3qHV1kZ4hcg,Zaytoon Kabob Bistro,Phoenix,AZ,33.3057767,-111.9798844
sHB9ijNI5B82BgcydLOSPw,Banfield Pet Hospital,Aurora,OH,41.3495914441,-81.3874967303
TQAG_NpHDGGWJHTEPNDXrw,Mashion Bakery,Toronto,ON,43.6552348,-79.3986665
qpo2u2fq1MvPrZL7C1xfsg,Hong Kong White Rose Salon,Richmond Hill,ON,43.8432281337,-79.3913673334
erb63OFk65ndwslpGZHt6Q,Tower Cleaners,Phoenix,AZ,33.5535186,-112.0984036
wjQNxRQfRSK923VlZo98Eg,Middleton Power Center,Middleton,WI,43.1103306,-89.5103872
wRKYaVXTks43GVSI2awTQA,Bob Evans,West Mifflin,PA,40.348004,-79.943639
lyZJatVNhTjfpJ0-MYcRiA,Dogs Etc,Peoria,AZ,33.5531055,-112.2691369
wXcz8s23QvIKfxndv_3qNQ,Frank Caliendo,Las Vegas,NV,36.1050207,-115.1735947
KLRrgESUXm_bCdyTH47lnw,TTS Auto Repair & Service,Charlotte,NC,35.1738446,-80.8791358
1B7oil1p-lkorF0ig5G54g,The Coffee Bean & Tea Leaf,Las Vegas,NV,36.068142934,-115.1772720739
MxiqhCkPPmDsZcSR_fAGWw,"Schwartz Jerry, MD",Las Vegas,NV,36.0559054,-115.1006702
yZwuB_xo-N843Nx5sRP1QQ,SIP Charlotte,Charlotte,NC,35.227873,-80.841444
_5_6LzL1rBouQPOAVjdV-g,Eastover Obstetrics & Gynecology Associates,Charlotte,NC,35.1004618,-80.7803408
ZMJOURno1xJS7PG3ZhfeyQ,Tranquil Moments Nails & Spa,Brampton,ON,43.651428,-79.809347
RRCZTB2VmiUmI4Afu41QsA,C & T Wok Express,Ajax,ON,43.8470253,-79.0400511
mDjdTAfU-b8IZGMQWISVHw,Pepper's Louisiana Kitchen,Charlotte,NC,35.3379265,-80.8240245
BlfCuYqoj23etJVRUioOTA,Cache salon,Las Vegas,NV,36.1163232,-115.206238
A6QHLThS-r3y8n_9XOeN6Q,GSL GM City,Calgary,AB,51.0462967959,-114.1012338557
emfIl3taPsYeWObGI2yNeA,Mix Cooking School,Chandler,AZ,33.234849,-111.858581
HEaZ-hnwK-FWvz5MklT-fg,Salon of Scottsdale,Scottsdale,AZ,33.6992252,-111.8926769
zfwuWqm8X7IZXieYwiy1fw,Black and White Limo,Scottsdale,AZ,33.5026028,-111.9063458
soLU5qCw1otTHge9J2MQ1A,La Fontana,Scottsdale,AZ,33.4806663,-111.9080473
Njhxvq_h7EkkWWQbw6gKBg,The WORKS Gourmet Burger Bistro,Mississauga,ON,43.553681,-79.583704
7A00Z3xfN7gjp4RcOeWdfQ,Arizona Paintball Depot,Phoenix,AZ,33.640792,-112.0237137
22fzjGFYywVevmu0zs_h7w,Continental Motors,Scarborough,ON,43.7597946,-79.2254055
KOZwtZQCDXykE-nF6AzT-g,Famoso Neapolitan Pizzeria,Calgary,AB,51.016869,-114.168888
TfUjb3W46kx1zW1dKQe7oA,JMAR  Construction,Las Vegas,NV,36.175,-115.136389
vQjaiA8Jvnt1AJ1Swu4NAQ,Emily's Events,Scottsdale,AZ,33.6134373,-111.916422
dmTP4Am6wKrxwHrBdmFsQA,Burger King,Las Vegas,NV,36.09410437,-115.2967971891
mMnnJ8wycs46wuENJCkkjQ,Good Earth Coffehouse,Calgary,AB,50.8812422236,-113.9524823447
1oXOsA5dqqX0KCtMODdelw,Halton Taxi Service,Oakville,ON,43.4701503,-79.6774001
ysV6SZm4_I7W0gRTCeV-Iw,Hong Kong Vintage,Charlotte,NC,35.2202917,-80.8127772
1rtNepf53Wkl0ghLXaQOmA,"Rajiv Parikh, MD",Tempe,AZ,33.3790892,-111.9020998
6plYKBq20hAL8mUGkR_78A,Tim Hortons,Oakville,ON,43.4642327,-79.7438526
Xdzd_3-eh0sxCZOXGhEWkw,Arroy Thai,Phoenix,AZ,33.3212152,-111.9795485
cD9WTOcJBOvm281OEmRvOw,Rapid Cash,Las Vegas,NV,36.1433174,-115.262227
luJ1wmUBNArEBLCVbt7-HQ,Justice Myron E. Leavitt Family Park  - Jaycee Park,Las Vegas,NV,36.1482301,-115.1187104
x8VWANyIccLVMor1swzeGg,Mbr Glassworks,Tempe,AZ,33.390732,-111.914122
kSzOGiUw99s1cjalW0QXew,Paddy O' Furniture,Phoenix,AZ,33.7104004,-112.1007324
AP2do1kzXLusodWSJ2OAfQ,Autozone,Cleveland,OH,41.3571629,-81.6851248
DcaN8MGOvb_sYkW14JeshQ,My Touch Beauty Spa and Salon,Toronto,ON,43.6648437,-79.3859297
TQrha6F04rVhNINf_UeILw,Discount Tire,MACEDONIA,OH,41.314451,-81.51765
8StUtYZ3yTCDxMS9439GMQ,Mi Lindo Nayarit Seafood,Las Vegas,NV,36.0860836771,-115.1020127442
tUP5U_I_7N0Vk2gtX5VE9w,Double Check Cooling and Heating,Scottsdale,AZ,33.468848,-111.910516
7zbm2PIiulHlIa2zdff3Sw,TDS Custom Construction Inc,Madison,WI,43.087884,-89.361703
C1QKUc9VOKkc0WyEUCKS4A,Allstar Dental,Las Vegas,NV,36.1760082,-115.0624129
naIpNYbkw1RwzUjwIl7v5g,The Anndore House,Toronto,ON,43.6684707,-79.3853152
SV_hiO2CS-1LXTWcWTLa6Q,Pets-R-Us Pet Services,Mississauga,ON,43.5508059,-79.6481276
dO2V9ut5x8Zx_XhYrNp4Ig,Hippie Gypsy,Tempe,AZ,33.4241826936,-111.9398111926
aUNh_WC-Ea7Rbc5djiRLxA,Serpentini Arena at Winterhurst,Lakewood,OH,41.470576,-81.7980952
6Bq8qLtq-jXBH0majHmqKA,Amtrak,Cleveland,OH,41.5056779,-81.6964167
EXG-ksfj3tj-gUp1ZGiscw,Pure Fitness,Tempe,AZ,33.441124,-111.927581
xDvkcKDxB8qmVaDItULbgQ,Papa Rosa's Pizza,Cuyahoga Falls,OH,41.1465877,-81.5038055
amI4bm9FOL8UBPn5qtnxpQ,Chez Paesano,Montréal,QC,45.515369,-73.563646
96VGa1c_j-LjH9tMODA6Vg,Bangz Art & Hair Salon,Phoenix,AZ,33.5113902,-112.065345
ssOr8iW8j9VxffcsXP2WCA,Phoenix Flower Shops,Phoenix,AZ,33.5254121,-112.0644972
J2OibefJyBtz6pHDERExng,Subway,Willoughby,OH,41.6266903,-81.4339502
P6qBJIDSSl6DYQSC4bnC-A,The Grand Metropolitan of Mississauga,Mississauga,ON,43.6399161,-79.6248162
tlZmJBQ9UWkaI0Zce_KFhg,T-Bird Lounge & Restaurant,Las Vegas,NV,36.0176758,-115.1188775
DE-RgDD5uLuXKMJ95xNQNg,Celebrity Tanning,Mesa,AZ,33.3941836,-111.7210886
hmjCgt2zsN0Iu1Nt2-8xow,Jamba Juice,Phoenix,AZ,33.4870358,-112.0841826
O8SuwP1Cguu8-dos_8ibNg,Pearl Medspa,Las Vegas,NV,36.0142587703,-115.117088882
4MrusVECLp3MW1Lz220wZw,Hi Tech Dentistry,Mesa,AZ,33.413158,-111.875779
9YMijKxUwdWSEcHRIAUQgQ,Pediatric Gastroenterology & Nutrition Associates,Las Vegas,NV,36.1319199,-115.1358324
TRwFcUyOFA0USoQNpXWmGw,Tommy Thompson Park,Toronto,ON,43.6510553,-79.322113
YCdLw_qAjZyG1lbcvJG8_Q,Pier 4 Storehouse Restaurant,Toronto,ON,43.6389545,-79.3851695
OJamx7yKpYRXwfGWm2bFKw,Bagel Brigade,York,ON,43.6999711,-79.4292246
slc54YlLNLVx-fRvoSqw4w,Tim Hortons,Toronto,ON,43.6567391539,-79.3561950615
5-fpVbhoZcuSWatzof5YIg,Rubio's Coastal Grill,Henderson,NV,36.0630833,-115.0382036
8vKRtw_8J2ne8fkaoA02kg,Richmond American Homes,Phoenix,AZ,33.636726,-111.9234373
SfTu3D-C8ePDZbnE6jknPQ,Sushi Delice,Laval,QC,45.616211,-73.783527
9BOBc8NLYrnX4ipQKrs8Fg,Las Vegas Medical Store,Las Vegas,NV,36.1440096,-115.2025019
nv14hi82FfVR1a-LgMS_BQ,Chatime Scarborough,Toronto,ON,43.80488,-79.288067
DvoSr6qIjOBKdqGj1Ow_ug,Fierce & Fit For Life,Glendale,AZ,33.6378595,-112.1699408
a6ZDQ3prZvEtYNFFYM1t4A,Albertsons,Las Vegas,NV,36.2381728,-115.2502832
guBu6tjm6gAQumRJ1BjF4g,Starbucks,Pleasant Hills,PA,40.33534058,-79.9476496667
TOi6KY8b7e1Au-TqC-I7lw,Branded Meats,Henderson,NV,36.0182071,-115.0546223
gfhWUixZ4MmEAC1DtTsodA,Harbor Inn Seafood,Charlotte,NC,35.2870915,-80.7281547
OASX1Yrgq_7R1PsYpixRcw,Venezia's New York Style Pizzeria,Phoenix,AZ,33.6285148087,-111.9783446123
YDjpFw_K46BW9Wf9c8izzA,Subway,Madison,WI,43.0727654,-89.4248377
4HudfLgcMH5WRD68MhvMAw,Airport Rent A Car,Las Vegas,NV,36.096837,-115.147934
dD9iCyMIJvH-FWMHg410TA,Toccare,Charlotte,NC,35.2002745,-80.8246734
qINWJx2IzqIN4LE7xi8u8w,Skin Care By Kayla Marie,Berea,OH,41.3767061923,-81.8533065374
lYFnZv0MSaGzo3J0azs7gg,Clean Catch Fish Market,Charlotte,NC,35.1744564,-80.8401575
kbY0L7DUJdWzp_HxPOTb1Q,Dunkin' Donuts,University Heights,OH,41.5011331475,-81.5399906431
XfezCsFdaPDIJQAepZ13qA,Ample Food Market,Brampton,ON,43.6935416368,-79.8042408197
O4nhKXTp-Pi9gS-PB24KUg,Supercuts,Pittsburgh,PA,40.428396,-79.978006
_0N_Ztu6nOI7QmhIUNsqVQ,Studio Remixx,Henderson,NV,35.995202,-115.099867
vokkwUsJoKk8PamOSs-JKA,Ziz Greek Kitchen,Markham,ON,43.832866707,-79.3543177843
f-9sV35XPwwUvscadA2UIA,Ambiance Hair & Nail Gallery,Pittsburgh,PA,40.4566265282,-80.007223971
QRTdlU4qwdpaAAKS3Ivt-Q,Hôtel de l'ITHQ,Montréal,QC,45.517817,-73.568769
bl2Kr_1BkEp9KGFh4UD82Q,Hair N Motion,Las Vegas,NV,36.1443046789,-115.2333124727
5dFz332M4vPK9k5gbx90aQ,Pizza Shack,Pittsburgh,PA,40.372074,-79.982204
gaV7qQTsqtX77SQP82a7Mw,FedEx Office Print & Ship Center,Las Vegas,NV,36.1314236323,-115.1504262287
k56bQ5I9IyQmlNvQu1AbYw,Big Red Truck & Yellow Trailer Moving,Mesa,AZ,33.3990327,-111.7972384
ZwUxF0UyHE2p32dQjFVseQ,Republic Glass & Mirror Company,Las Vegas,NV,36.2000754,-115.0720836
rHc7JPhf-dkmCjSffnWgXQ,Quality Inn & Suites Downtown,Phoenix,AZ,33.4663902,-112.0711997
